RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31
3476,26231,Atlantic Beach,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356250.2705845231,359929.44154080085,364118.2668591778,370532.412060411,376135.7724602502,379469.3558033076,378818.9699617312,374389.9580910721,367885.0458319446,363983.8631859684,361352.22645629296,360228.62339445297,360398.0941382538,360436.4262844483,359396.4794473603,357039.01042442,355355.4916171593,353714.952528659,350070.4159382402,345179.02127669373,338903.9249622309,328140.6593698541,316464.3688446215,304329.9666625878,298231.7093091064,293350.634586463,289761.7427826,286000.9256869492,282932.4678949243,280023.7225221824,277212.6251363185,273484.9150735575,269861.34957983927,265300.8921466909,260786.50187652116,256655.67697534306,252987.45009320645,248235.79452560077,242631.19391219865,236787.1445689313,231211.3577180789,225741.70553881305,220889.71340634406,216390.62453202132,211907.9355915788,207748.20001290366,205801.6131789193,207225.28630426922,209537.99063711133,212612.7096597585,213652.39812298017,214246.83840896096,214063.41605966422,213411.54667825054,212902.65406639027,211541.23968752936,209157.35018269942,206074.3301714725,203716.30152549723,201165.08532441276,198026.9867090103,194257.60160387168,193242.52099804918,193294.87638305197,191812.6583929879,188472.61058491367,185700.85397787354,184949.6778600325,185259.7314964184,185413.52967612087,185063.06799198486,186352.38644941468,188505.32584114047,191954.8465139064,193879.45742227696,195138.9813697892,196392.33105180625,197338.9046456976,197887.37381958353,198125.46094706855,198287.58078562384,198611.36699269302,198243.33073899438,198138.62510742145,198233.11307785634,198842.11447921032,199409.14914797258,199688.66113675674,199985.2661877226,200073.94843787517,200111.6878521257,200292.4601314028,201412.4231374342,203560.8744774837,204969.72789896248,204885.63473733433,203121.21046203523,201546.10756943002,200775.45018316153,200666.36166173778,200459.2655330767,200189.30255824726,199967.4275448346,200228.43152143736,200574.876451951,200823.57523569043,200879.37319252742,199156.2944812569,196163.0413840644,192516.4612538633,190420.33519867147,189638.32574138176,189484.41481061114,189549.54168845442,189441.59823203375,189776.6777683054,190458.3055993785,192215.29828414132,194042.47760110314,195800.24238436515,196940.51879959146,197553.04605839672,197391.67027602726,197371.04628923713,197478.41877132512,198489.90110663674,199294.0701693116,200347.39692002317,201328.14756540177,202695.34885034958,203924.3628789036,204380.05833268413,204122.83209186766,203346.77465219554,202634.3901998085,201756.5304540397,200696.94522417538,200243.77277560066,200476.90543708974,201494.67366159227,202747.8473557364,204140.6260346097,205398.92805370208,205884.31008134084,205605.80269116512,205159.69392082866,204773.933403476,204424.7159277318,204236.81182975322,204951.07368388178,206246.91556210627,208074.86720691607,209496.80441128789,211060.0773649367,212127.51291085398,213037.505203351,214790.23662531856,217167.34758452815,219677.88029828458,221183.81363930085,222345.87173781916,223553.1500507327,224651.75486715077,225553.44926125728,226173.27898211151,227178.96488077598,228097.94597489716,228750.6559745504,228609.70292368103,227556.00138713024,226466.43941486315,225614.92615157994,225203.88488191404,224469.7006112939,223793.48255563667,224445.923688076,227244.24299883706,232033.08816764606,236339.87337706352,240095.422720913,241867.27764596758,243770.1661111031,245494.36810559672,248049.6702014597,250946.1461721194,254095.18131888498,257792.9212222771,261414.06818056005,265001.0172887395,268130.40397895064,271834.7882828026,277095.19345174864,281964.9909486535,285795.1038468096,288491.9900226362,293584.69607950485,300509.2303917085,308004.7841923639,313255.666888916,315621.7154497911,315828.8571203355,315387.0971922655,314625.58271908795,312712.2167743658,310396.8517437854,308896.42823483056,309116.9091647761,310597.3170448785,313086.3574745475,315960.20916999574,318589.71322241536,320978.0133603259,322931.9319618742,323808.45722463285,323528.345798715,322825.44878306234,323646.0707015838,326542.1860290829,329361.7417516412,330711.80932279996,330006.6027669385,328366.1835064472,326273.5676855486,323395.8217353904,320752.78144422214,318440.58662244026,316990.5714776462,315859.9758198796,315028.11935950204,314213.165883077,312323.30843635567,310382.9272620842,307189.9701251577,303697.36458409665,298648.5920254369,293436.43056580663,289724.47508472967,287868.78791122086,288280.64248546795,289175.1398537913,290318.2181315823,291165.65702226054,292403.8865223303,292965.1202505193,292556.9320319714,292018.01830644225,291933.79114775633
220294,24894,Briarcliffe Acres,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,188321.36019137953,189241.67213288054,189568.98130215157,189535.77070406257,189493.32787761386,189268.01594299416,189654.36853113686,190418.53892006446,192064.5094695175,193678.71511271154,194152.5900250914,194025.78693781432,194082.13697313436,194638.34276422128,195610.8214476779,196770.8520089082,198167.3151190286,199150.80596570202,199286.56352308556,199082.3859204098,199439.67828645508,200726.94056576435,201740.36261270358,202372.21027271217,202624.19487846826,203605.14531432744,204563.72540164817,206583.86026762996,207507.518946263,208205.69911956822,208362.49320004633,210216.0404377083,212722.93933208313,214932.6404388564,216858.31647474566,219123.19935360097,222447.0286220544,225943.30766235956,229619.3213855292,233532.30096193028,238672.50534761508,244239.9383697086,248905.91823383697,253299.5683717814,259477.53349251937,267080.8228830684,274638.05244668166,281023.3173827054,286686.6548246199,293712.456633351,299915.8950058411,308417.7444308282,317121.57808486576,326738.5233674376,334713.1536239996,339837.5655172414,343410.80291351024,344583.8022687635,344954.6506086428,345704.43846620404,345945.2933387397,345852.8933811638,344649.6191441387,343928.6592595601,342381.1569205864,340423.98365909257,337842.93248713063,334811.89461858355,330827.89837248094,327728.4472718699,325648.7805671781,324685.3634164555,323817.1949296151,322810.3373345539,322452.85040872503,321645.1620486716,320145.24158748594,315142.07015649264,309895.3254602251,305152.6443691757,301083.8090396435,296472.3127806366,291817.59572628327,284482.75218567386,276219.2785008134,268380.2394826491,263201.6593577698,258491.56227824776,253580.45982951936,250224.27845886722,246807.77341563752,243058.66666638048,239333.22753470563,237079.96520420504,234793.15281590665,231672.7189813621,228960.44629564675,227153.8342930607,226129.6663824613,222771.30577787667,217919.21840028558,212361.94921355476,209312.2164000521,207791.9835251841,206537.22097136002,203854.68118853107,199658.48179509735,196742.81229236105,194654.80858395982,194382.17088150317,194227.02714588554,193682.04634109754,192032.26241438385,189772.1539556147,187267.35982812647,184740.04939710305,182746.32061656463,182093.3139657569,181986.3094447021,182119.19490119387,181634.03712610315,183829.00428355942,187513.61069938805,192405.4928473416,195034.7995302747,196491.92001725067,197211.62594599798,197954.28130141716,198120.49156237967,198873.6080174086,200217.78291097874,201575.21711773638,202830.2461784827,202410.44577086592,202160.40130414555,201859.21195625802,202880.36543303533,204350.51695453515,205142.4148087053,205993.83143551098,205968.03509559846,206974.40687790615,208115.1705172079,209909.185742627,210745.0018981998,210894.90741346552,210088.65001517345,209654.53930047472,209529.15185309094,210007.59975909654,210354.83139270855,210312.66329176511,210688.93250409156,211668.85452613654,213378.95812933575,215203.96882321557,216223.7754898734,214303.61912052546,210730.13982694806,207226.33462975486,206695.86221360383,207757.79188892184,208985.8759657837,210173.91340609515,211244.19098874275,212601.0838309351,214025.48580070437,215239.5005084821,215961.51961156775,215389.2626020025,214690.87995254356,214339.58330392386,214834.6838810291,215081.24214311285,214936.01650117768,214893.87672260907,215291.64681785344,215550.16974580692,215844.33579030688,216554.7538295244,218289.00116772906,219245.84387334166,218834.7733502436,217443.58885211145,216743.7595036206,217111.01408997018,218000.710783066,219298.45146444696,220546.43858551377,221511.8764712125,222319.37728279244,222686.80524276328,223097.54817999326,223031.32295762878,222451.1317900671,222037.01064232062,222462.32108220225,223879.862379576,225142.70988890892,225728.52535927994,226395.08181185104,227490.92254386307,229366.89028582117,231302.52690899943,232780.27750739703,233573.82897041924,234797.06731585073,237026.08263199974,239755.56784487024,241577.38381621186,242445.14176240718,243141.42145779813,243988.8987067533,244601.82738830676,245339.45935339367,246066.9929688638,247483.99826878402,250072.24836490196,253709.20417748982,257225.22096515782,259550.64625899738,260715.2209572955,261154.14482199572,260566.12607024866,260189.14705862454,261649.63674208685,264996.4229060069,268799.3118897141,272125.23234918126,275864.66377548757,280158.9131617902,285112.5919992368,289608.656965221,294598.50506365625,300683.9821129959,307751.19541520154,316915.9267920886,326030.8595182789,335042.61798366706,342268.12424874905,348377.1689701081,353894.3242586907,358647.78305534995,363137.89468448196,369125.6580785856,377676.87859369424,387615.687174357,397667.2772722815,403227.5581057742,404872.42292263237,402508.2804925481,401376.6565321707,401335.6904500202,401261.62320202054,401514.67925016355,401832.7246990625,402572.4058444156,402650.696499741,403681.83937544964,406036.28338986955,408866.45854269346,410488.0070922565,411614.3221076602,413565.79014952993,415773.96097640065,418116.30042385805,418166.59926541214,417233.4280370823,416984.4443128105,419152.37656667765,421984.64598908444,421891.3357550441,419240.90745628154,415867.08817487705,415424.5966026844,416567.0823095497,419137.9698234989,420360.39945791307,422043.41233995993,424083.8241836392,425334.91877729754,423366.34993070643,418107.92058767774,411715.06673329836,405844.66152554104,400830.7317515148,397156.57319246116,395514.7576526373,395216.3641281545,394346.89253943256,392924.9668954266,391670.21657723445,391847.698832134,391868.6935974825,392182.74307958275,392184.21313311736,393156.7241407304
31023,676,Conway,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108886.79423082083,108913.06966477797,108767.29261689215,108600.20821740675,108431.71675330128,108354.18419090474,108544.43237617535,108902.8560319917,109362.9131843924,109566.18783403501,109646.50014855922,109689.26238612743,109836.72537891577,109749.34044950524,109842.16021223481,109934.48863511381,110606.28764745938,111437.14679208724,112406.01930174431,113094.42343402763,113752.32785933028,114481.23136010685,115233.74851192701,115926.5030477302,116676.01619575244,117713.90660376057,118846.60830411136,120094.32343806792,121350.35841001016,122392.722532106,123368.21645599116,124393.00753543367,125932.80214601143,127507.29979726701,129341.18454037937,130970.20394541671,132429.90198224713,133742.97823607188,135201.87166719796,136944.08584566935,138645.1089634318,140526.7020423946,142499.49065324318,144632.46441465607,146345.76010752298,148346.0759413511,150369.21894408157,152412.5067853378,154542.53654789203,156401.17928441236,158460.43810752558,159967.1283717197,161410.06354554495,162984.1175190511,163689.99163238553,163961.64928787012,163657.44242759762,163651.3858719122,164053.82547836084,164460.79988479117,165303.7027681192,165947.1566362466,166413.349960295,166998.21760752567,167237.2618916457,167089.20329889643,166571.84261083344,166029.5792774275,165943.21020411063,165724.87670340564,164875.12647929112,163897.7216945639,163068.22451001094,162870.1589781303,162307.72802613568,160848.25088288295,158800.32030363692,155893.10121117163,153182.75288781984,150992.88039729418,149512.64295112016,147878.1891019452,145779.67491790839,143740.24877971076,141882.6389591396,140495.35314312312,139432.3491180432,138447.550903068,137508.40188821297,136404.92614886875,135846.21387363845,135328.3477503172,135174.80914165944,134548.5745224012,133899.43538153605,133070.36032750542,132405.29044580413,131436.00374718604,130347.04655148553,129170.47777506289,127597.52834035574,126047.37622553243,124963.24495395417,124139.61868545234,123212.33734503825,121826.98001762776,120828.8863976072,119864.68589700374,118756.1626709075,117910.59609975015,117237.65953123428,117049.02440715079,116785.42733186904,116694.11953213932,116330.41349674428,,,123971.1206121671,125704.57692067488,126485.96104995663,126880.39600622683,127178.13596156759,127493.22347587063,127853.28698714981,128188.7157574178,128559.74568460375,128911.30875162974,129124.86899462058,129087.96556523781,128918.2817954204,128752.24600183273,129256.99785893282,130292.92367105768,131840.5735903643,132945.0734432541,133890.0166328392,134783.2444430727,136118.88006223997,137313.02431676033,138193.68916081925,138563.70582770152,139126.86195238083,139782.8997597495,140612.3441443752,141388.55335755972,142249.6674005687,143204.54239560172,144018.0129599086,144709.10127393526,145165.5568851394,145653.83414492616,145757.7737340887,145662.87518984926,145576.9179248811,146094.79081387797,146902.01139002258,147828.09177276425,148740.40345671106,149556.5486714983,150329.84814921572,151105.44685063406,152138.57051345645,153090.1058796418,153746.36212219365,154273.9614149819,154853.8244073044,155438.36739843988,156001.2003035452,156268.30856944018,156476.84633973413,156496.8251170036,156657.2849133218,157110.08129848976,157990.30282055415,159025.41383878692,159727.69597529244,159963.97587080215,160051.83565978965,160489.1485485113,161277.14813397833,161941.22413061577,162392.7478999747,162734.9367936158,163541.08874935744,164685.58252124558,165898.7314519983,166962.23469017932,167722.15704286916,168344.65053223862,169058.0017129208,169994.2131343048,170875.14576143792,171541.55878431976,172001.5633904518,172647.62719607583,173653.402805106,174908.31100858713,176037.07355827594,176859.11832382236,177306.4027243529,177638.5556095581,178110.83698437223,178667.6766784376,179215.1181730045,179712.12875051275,180346.14489440806,181178.21375388338,181889.63830382517,182497.87694306462,183253.37251173882,184419.2657175994,185595.63169152196,186497.86479046568,186958.41245524996,187486.85282284475,187990.67589748467,188306.25400475765,188767.4272933408,189979.16846691802,192076.05608201248,194752.48686310858,197588.73246813592,200563.74926635844,203463.601652649,205920.0348536271,208169.5914753056,210518.761663961,213311.70773902079,217014.56839496468,221680.29935007953,226803.11916518296,231517.6694142232,235782.03378269906,240015.29829920238,244499.59758523386,248798.48945786283,253763.371517606,259379.48547100218,265934.7368952619,272695.7896240573,279300.94374078425,285798.62534839445,290739.0199634068,293576.6774644845,293989.89956575655,293857.3566497564,293524.5412723368,292795.67237249465,290856.6563502808,288950.3097515846,287416.9480550457,287333.8148279973,287976.256653274,289601.3329464854,290752.29328210047,291458.50484659657,291629.7260913979,291986.8080480493,292531.32776754553,293048.25435310375,293470.8077243646,293932.4272964532,294598.7609547568,295453.23518716305,296073.150181862,296210.7410168426,296116.4600295391,295989.7441396726,295785.3111896275,295350.41324088216,294775.5038535211,294688.90387720015,294884.45144455374,294872.388622568,294187.7415401212,293165.1053379189,292145.46247718146,291070.60357,290069.24576426955,288982.1469460826,288405.82432173117,288085.4698130298,288375.5952203558,288926.4170646147,289651.18216370494,290338.703282507,290719.1727297759,290690.164731737,290436.5573374642,289982.7290382736,289610.40395682596
52197,2605,Georgetown,city,SC,SC,"Georgetown, SC",Georgetown County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126879.03255816393,126561.59048617585,126305.17251379765,126129.39344491344,125785.03004102688,124801.6258632205,122444.88968790827,119717.11303987536,117433.691394429,116580.09116426889,116828.53368616635,117781.16369671462,118796.42634531301,119615.51595506497,119736.22257386598,119578.27878786162,119450.49669681769,119619.16067883528,119829.40516384151,119836.50664372508,119930.75674913432,119937.3926337927,120062.30035162136,120271.40107057338,121170.79494669511,122441.93706942967,124206.5907122555,125626.9717782554,126454.79910381157,126661.06800365513,126600.92231209755,126886.54266943283,127015.10498012319,127208.56266116876,127408.00885711004,127906.02009626398,128770.35228881206,129851.82100531746,131529.70315207998,133192.16278828925,134570.42070502753,135328.2547085537,135633.1778457115,136296.89528647118,137422.38365103665,138602.95477030872,139310.4465431949,139503.6817986155,139801.38550541716,140489.47705203682,141259.7109511268,142036.68903207852,143124.00982585156,144410.30635937097,145785.2681883143,146542.00874196997,146943.87930802567,147354.88840603267,148111.8073148055,149168.91839632738,149986.39361755134,150709.85878287666,151507.60414329902,152801.3117988907,154171.40536345693,155365.84003861927,156171.70977560314,155962.3231740034,155378.8346191694,154654.39221790317,154990.93555346015,155759.23603929285,156681.50552627395,157141.46441617492,157542.15977268922,158243.40473750656,159334.26480398586,160522.34304376456,161723.08694402865,162165.3487398837,162517.55288202036,162550.96915366268,163295.7823722152,163939.25843499287,164806.37653593824,165738.68519233598,166647.727896991,167145.7320635768,167131.7465636621,167575.32315716683,168659.2670652263,170231.72066734466,171840.30236344444,172830.04462605887,173567.85062565317,173891.61482940137,173782.00057069588,173696.49735736,173863.19492682224,175108.17891440282,177276.64000989683,180072.90052804863,183238.00940300408,186176.6331540198,188726.4565045477,191292.67663830958,193487.1426287616,195487.35984157922,197615.56986816402,200816.0998230978,204158.26529239572,206742.0289599772,207951.16386770573,209374.99555878632,211499.0804576958,213639.646970271,216915.20316438808,220521.39949044757,224980.80232387074,228777.32003095475,231956.7976640044,234647.79793662205,236063.14562084794,236671.54548769596,236302.52767004166,235823.54717096986,234880.79151365836,233426.05429931602,232092.92209088852,231411.28074603705,231633.29550073863,232823.8861475008,234917.90985979766,237498.0071347341,239314.4057032268,240201.52773662898,240825.3633961094,241344.4351414118,242226.21888878118,243529.91316952193,244366.62744787897,245566.17613585215,247238.1444199863,250518.9499779651,253734.44395068326,256240.63529920726,257452.9509683419,257814.04116634265,256856.75642143926,255794.18234512568,254179.31560055967,254358.2000646149,254835.85424866332,255786.0440240331,255403.73049290836,254702.6909437178,254311.4464917508,253563.6296874222,252899.71659500475,251683.64438045505,250481.12507562258,248790.46641785317,247365.7545745417,246893.98561874602,247370.24212587028,248156.91702763646,249516.73024715297,250451.14584538512,251039.422784618,250840.0488205937,250130.38910417247
5657,2919,Little River,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,,,,,136286.54571668184,135913.83462955337,136056.54480546806,136308.0925053351,136989.6890225302,137589.14465463912,138208.97119187468,138825.26541575688,139355.24940676353,139831.67622384187,140173.1008663267,140446.18746012432,140585.06525813544,140857.09473823267,141276.4857821433,141750.70844541484,142085.71264599872,142385.73522384686,142618.02348123628,143043.86034697326,143536.25294843383,144174.59762143897,144754.62923765907,145447.84047033382,146159.43037236054,146991.11498535107,148196.4138932204,149735.62174356333,151495.19387767537,152727.62984571312,154031.75665217414,155316.9327414123,156924.5016000292,158304.45577466115,159897.7642751305,161391.3066258193,163234.2063628911,165266.62430951555,167461.23650541462,169703.3676935909,172329.94545394034,175639.54540189006,179359.1103897877,183165.22326859392,186698.1680164703,190356.65610758113,193160.26378449137,196463.40755717424,199944.32794434627,203456.85004823338,207054.70606288643,209743.88252982395,212903.41949908636,215089.25950967564,217343.36823224378,219160.35555652785,220060.06243420872,220073.89639595806,219559.93254537144,219127.01740603207,218628.80748265106,218201.11869928893,218160.7774754304,218450.4495920755,218180.9343122053,217904.66157858958,217076.36346320776,215516.16842662808,213523.511808755,211505.82499020977,210518.8198495095,209043.50516531293,207122.94089227112,204880.71501852557,203430.03689320522,202520.88763754256,201595.93336453708,199635.38047645698,197245.20980972485,193642.96427841522,189891.77651931797,186662.8342207787,184217.37809440342,182028.23337081293,179612.9360567315,177729.54060317183,175650.8169585648,173582.0449892449,171686.80427248753,170472.70441794465,169399.24085953666,167706.3010582577,166655.2890444838,166516.63862801492,167179.73054026507,167333.81518194915,166431.36551933712,165267.8304134682,163828.09177643052,162549.25717677746,160985.00126518647,159592.10901358805,157586.3070813856,156040.75742513905,155122.5816321868,154051.76246901168,152804.44221904126,151094.60854344524,151164.7858705239,151371.46824495067,151617.08603083872,151229.77922187388,150974.69738505824,151088.47103996854,151361.600508941,151455.6516044333,150890.80814034713,151270.97763803756,152463.23742597076,154619.33103062317,155862.8930365614,156783.31658446466,157363.86478143823,157675.40894997725,157789.76642648887,158051.29368160982,158705.25336220954,159310.21013405835,159838.41199892384,159949.84098241548,159820.58398094072,159765.14902159426,159883.71986009154,160337.23004025055,161001.3507521692,161946.01749908796,162812.85569503924,163360.97840583007,163932.49966835167,165015.04786954258,166133.66900154648,167137.86483371726,167580.66739650007,168112.31800561785,168621.45624538217,169044.5559815901,169300.25011149485,169531.93800472803,170150.72472076459,170797.24843381115,171521.95965988043,172143.79606453923,172935.28409306207,173296.56745533078,173321.86738596324,173400.6923498891,173717.00315556643,174081.10506448473,174387.874010507,174719.5587552702,175397.87496520556,176186.39281378454,177200.77136569345,178316.7637858997,179147.58179380372,179681.7694014247,180126.35108346737,180850.48818791928,181616.71573356216,182396.7211492303,182956.12417379263,183567.08387021362,183820.31097920903,183964.3912841284,184429.96909278052,185570.51665864768,186973.39912997503,187968.4790255548,188382.79527070405,188451.59578797594,188507.1848838888,188884.54814594457,189375.37109220074,190066.86680285924,190667.14480944458,191580.4329817259,192643.76187756946,193750.45282917048,194784.35574776828,195551.1611350994,196434.36011827912,197463.01276151172,198760.32764277907,199859.67463617632,200633.43226977473,201156.42268047048,201808.56798495213,202723.19137072455,203852.33486255445,204996.05842728328,205983.05074856294,206618.20748815997,207159.98874400498,207914.15969002945,208785.4173080373,209490.15232709493,210129.74453327488,211022.2504691812,211829.9473730351,212311.25956965107,212544.8481566308,213058.6751162334,214309.50930232494,215393.84520830287,216322.40441308016,216404.10044804736,216715.98868544618,217142.71677445565,217683.54066584934,218767.61062367776,220462.53969300722,222985.22445069405,225742.89112812898,228689.39101938935,231775.29399492414,234770.78103201624,237492.77389940244,240180.55486620942,242926.66929515134,246245.9633356918,250580.18931014484,256401.9767525127,262860.2868763104,269309.2917138483,275320.33724262094,281280.5599693909,287038.73733597045,292437.91437635716,297924.81993805623,303382.2461043624,309273.78008944495,315644.5644223955,322389.7621329185,329206.61165466654,334294.682605899,337280.4049153419,338008.5584908836,338231.9265732134,338254.52578540717,338296.81157466565,337605.01438909146,337078.54944948485,336602.93448769563,336934.9798867431,337969.54167738295,339863.4087824395,341324.6685373383,342223.1614080144,342295.5936156088,342472.69997958443,342472.4352965893,342574.2418927829,342653.023586944,342879.4800693818,343199.46141102246,343570.8930547707,343489.4154295866,342859.61265355925,341777.43943996815,340791.7166931853,339818.8860342135,338632.5750503096,337055.45080686815,335519.3355653704,334343.98759076284,333381.86632967513,332129.4011308584,330637.51752911793,329118.8758616719,327653.6250307709,326536.1790588877,325567.1451502159,325164.7897962266,324983.11299813323,325176.0148287096,325472.5748325879,325678.52473415685,325631.2951530544,325456.99611341424,325036.1029579858,324703.9741919664,324356.98191225977,324411.70434721786
