level,RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31
metro,394898,117,"Myrtle Beach, SC",msa,SC,,,,,953.1908091558353,954.1056229692311,954.8913566320812,959.9081556286217,972.2717912310637,976.0125549142352,989.6113200462528,993.19308832291,995.8414193578963,1000.062450501323,997.4330427446303,995.9326547123088,994.9075255761854,998.2515774469425,1008.3215893890132,1010.8146661597223,1009.4722584986202,1019.0016412950669,1024.0842814300372,1031.388520630674,1032.866447603387,1033.2281063108744,1031.9221436882046,1024.9480488805486,1035.2048052575458,1044.1788471640948,1051.8995411781073,1053.8259436029073,1062.4322860982816,1077.3914170698115,1084.8244803339765,1085.607569126871,1082.8237425404748,1087.024860149635,1083.4366205005108,1078.9201480327665,1084.2281135785956,1093.5288601569844,1104.6854685687374,1107.2531619369877,1118.5421827881678,1128.5047901403966,1132.056674773098,1131.2831825630299,1130.3037233256669,1129.824976087955,1133.7514246975425,1126.2121371428766,1133.4847910376702,1135.531727129103,1154.132009835694,1154.1218498035253,1161.9488637881684,1169.4574240094921,1179.5706813521501,1185.6107295265733,1176.6974795173148,1178.494217559798,1175.8277765737862,1181.7004924186488,1185.1538350413632,1200.4793857069628,1213.152479127633,1214.2871217767138,1213.642511983975,1213.7269003601357,1218.7884353931381,1223.7866780837546,1227.9364587669686,1225.0513239196887,1226.5710553714162,1236.6786528509258,1250.7182983404023,1279.3443315843965,1290.4172487861947,1313.8435275783575,1327.704331272353,1358.094023969503,1397.8316713835286,1435.366527847407,1462.5434086237958,1489.262869170002,1486.7044031207429,1501.500054749784,1499.9962909125525,1520.4180068168014,1547.9976785365036,1585.246473221191,1620.761845790139,1635.019927681815,1644.2401980637806,1655.129814855198,1659.934997941061,1652.5163645020727,1635.7280352139246,1628.7461189919165,1620.3842593934248,1630.2146055632397,1634.9291193743338,1656.243265166431,1664.0155598158194,1670.29165448351,1674.1241625085784,1676.3617566322098,1682.331350636289,1673.319299540421,1663.2399240277132,1653.0018087370058,1653.9846494457868,1660.7009521000941,1672.3089042644026,1683.3717583739635,1686.8619513368365,1692.81587410953,1701.104937656541,1719.7023335296326,1730.6482816523585,1726.0052459164492,1705.5854071301264,1686.0604390223778,1682.8959077627196,1690.0644318899595,1699.7470756312619,1700.6136861962514,1697.25313215789,1695.0926479952502,1687.575913763635,1687.1998449368025,1694.5266406113926,1706.0661152840041,1703.4452516877295,1683.4648772764635,1681.2205128745422,1687.0162851502337,1707.5699292399286,1715.2512514669309,1717.5028137713298,1715.5377809627641,1714.4238176798399
city,46666,272,Myrtle Beach,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,954.0565148818619,954.9091787086409,953.3296739340024,961.7659174581046,981.631265051196,996.3609018555389,1011.0041752631953,1007.563233692772,1010.9838230669031,1024.529350540499,1020.6303129729515,1013.5355017450754,999.6669650934417,999.8280004703935,1008.9125776064087,1011.6776752319776,1005.17474153048,1018.7052664472345,1030.5954814135446,1047.5950482337485,1047.4586046214115,1047.0182057585919,1052.5589225875256,1044.9294950130654,1056.25624632547,1058.7681630632346,1058.8390638010176,1062.8882588079484,1070.8555805982965,1096.4338312409789,1103.0648241558506,1106.8252849238827,1096.747620060888,1104.2567074115411,1102.5536713161807,1108.9217398742298,1106.2045259170616,1109.8801509447665,1118.138151393436,1117.6918387291262,1128.5836864660762,1131.199071432433,1143.8914182725682,1145.579019630571,1142.811030469701,1129.2984568097452,1139.7611460195915,1141.064578070814,1160.4859533720985,1157.348575215224,1166.8220596429599,1157.1554157720716,1166.3508865393985,1175.4714068076914,1195.4117135064403,1205.3527143632105,1195.5387188444172,1188.4499951423866,1187.4151618610213,1194.4308329111452,1206.1466689931294,1206.5444543703773,1210.0508921904725,1198.5018290172684,1205.35264801769,1215.8533375693723,1224.419472789965,1225.43381503639,1231.9125887331631,1239.7232837287904,1248.124145123876,1258.221383619649,1273.2358211428093,1271.7138600381707,1275.395766946471,1284.80705551204,1323.0869373947999,1360.2920382704747,1412.6572336473469,1453.2046024401236,1488.086931230116,1514.3659501499587,1525.2282964997153,1545.0948889404772,1530.2092312623176,1535.201979764779,1548.410183999689,1594.6367443615597,1648.2477164893878,1672.0148178044296,1685.7464255394527,1692.7124352647675,1689.6563624903292,1672.3100111584743,1648.664490457744,1643.7455794103362,1654.7520477046,1668.0730759629262,1672.4059195372856,1683.6802011277653,1681.9465506154745,1678.6617713481678,1681.6918372763191,1684.346776779033,1698.0247377143016,1678.3951096430924,1661.5997477794092,1653.1996426115006,1663.4210163844475,1675.7741987126994,1678.2398870213283,1685.2821876784444,1690.1081631231475,1700.390686021058,1695.7024685338336,1708.4061998631244,1711.4416831929589,1718.5355702363445,1698.0709311999485,1683.8731006801108,1678.6125400678268,1688.9738716690763,1696.4379335324206,1697.6180790408032,1692.9065756173854,1697.9748503137762,1700.232057298048,1694.7827423035562,1703.9138058796723,1696.7590869554645,1704.0253228536624,1674.1557448030408,1676.9687642903148,1670.9423612271944,1686.9848278311827,1682.9976370892498,1689.4081302731017,1693.539199304869,1696.8619223629
city,31023,676,Conway,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.7306286835494,1776.5051729314976,1783.4913775292243,1794.9651115257432,1810.6849779230884,1815.858957540321,1836.1770133500152,1819.7365653873794,1813.5079338501932,1808.3094671887368,1825.7727412938757,1840.2837294860337,1845.9533915697477,1842.4181019947148,1798.1782928095395,1801.7519550030856,1797.1020891225803,1845.966229987127,1848.6397597883674,1850.7619235133284,1869.6226554762648,1869.8940285614783,1889.9680546707739,1877.8666733354062,1886.6624114567912,1870.5624142913778,1854.5310506073333,1838.718743751677,1844.2002137984473,1847.5244768477523,1855.392563866465,1854.6928228419772,1869.9065326216637,1889.8986568986568
city,49509,1897,Murrells Inlet,city,SC,SC,"Georgetown, SC",Georgetown County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.5891727205503,1851.6891902273471,1845.2470734655271,1823.9368354250068,1817.4734583853758,1835.9439431441288,1888.7882498016477,1905.3151153260278,1915.9156596046955,1887.5595506976092,1881.109530083584,1856.613474687766,1845.4744996679885,1855.7546708893078,1870.1077020144812,1896.75714223693,1890.6624064085067,1914.8654322102022,1922.31515160784,1957.3109267620498,1933.6869779408366,1951.3917125183646,1951.5241871414166,1928.9903172321879,1906.597309519129,1887.8312197392927,1953.642394765267,1994.7271754145163,2023.4696989566382,2000.2685507846636,1948.1972222222223
city,5657,2919,Little River,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.248961574154,1544.518627296705,1529.1161310917494,1528.7382527472446,1494.9125452180456,1508.3666243629382,1511.2218569536935,1556.5848188844795,1522.9728452993952,1510.886799286618,1491.4670690692196,1525.9413830616943,1527.853385557915,1544.7919277487024,1540.6510055443102,1563.250043031122,1562.3249588782348,1565.8434055108792,1550.5022920033398,1552.8483704840908,1528.402220478392,1515.235023799756,1501.4866561903343,1500.6044341010445,1499.1110896829143,1499.0656859131248,1536.7096897854876,1546.7166390648074,1534.5814816244763,1502.8809523809523
city,47914,3361,Surfside Beach,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.3397958688606,,1548.5523273359524,1558.6639499267787,1566.5085930107316,1557.0893424774804,1562.5842863002447,1577.1504428485318,1577.2816163907994,1566.3657383017066,1550.5871492153397,1544.985107954342,1559.4663625846842,1574.1007955120433,1593.3019111414826,1585.1217260864084,1586.3730251226,1580.1640068452634,1565.0996859759225,1565.1211557224271,1570.3423925509594,1581.981754494447,1528.9190043647063,1547.5388836456573,1566.9604225675596,1635.0160987703578,1626.5109147261232,1632.3810665250196,1614.6208814763927,1613.6757352007987,1606.5055555555555
city,35932,3828,Pawleys Island,city,SC,SC,"Georgetown, SC",Georgetown County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.0
city,26192,3940,North Myrtle Beach,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.3901825500632,1539.6449535210243,1562.741841785991,1556.7704189755448,1525.4876664348437,1483.5468151377997,1465.7598256095766,1449.1487778522894,1481.7372479908229,1504.743035520075,1552.5855913084704,1542.2251963677109,1491.7021073672809,1503.6107602880797,1538.819593878788,1585.2964005164656,1538.668372609007,1509.6555984121599,1506.9076872651508,1578.5370953878387,1616.6865507071655,1774.2920778681794,1754.179999748065,1775.514125837811,1672.7619047619046
zip,70576,768,29588,zip,SC,SC,Myrtle Beach,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.9165150386307,1542.174146279635,1562.2700794730497,1501.6221835348488,1535.3927114904404,1535.8322638535521,1626.1402196992328,1644.8208238503091,1638.8027592783192,1605.2803922554097,1583.6405335261031,1604.02050694467,1619.9623835127763,1646.0993214797845,1645.5309714524672,1654.8736423559326,1636.4668212551687,1658.1667177934428,1677.2707905945904,1688.4000590378246,1678.0456662392496,1670.029260344704,1646.9980843143578,1643.3477819055363,1632.2046781077415,1655.3442890486783,1659.7462295324349,1663.6876048586323,1667.6363940266485,1709.9853558586867,1721.4113422634973,1721.2194528537284,1645.698528073322,1647.7751739922614,1645.4884228937483,1676.2161838140946,1674.6022416675949,1684.0757817445653,1682.7829063887832,1684.58222704869,1682.2490942028987
zip,70532,933,29526,zip,SC,SC,Conway,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.5355007220874,1764.8773628659603,1762.9763628922733,1761.808001853392,1777.7240309309325,1778.6433189300756,1800.275723668918,1794.6404329211055,1781.835191000663,1787.4834340653865,1802.6935572051418,1827.077617265027,1837.6920253978274,1831.8850137066115,1782.0480984559167,1777.7644499267078,1778.420794704424,1828.1748625482812,1829.4746169304572,1823.9530796447682,1852.176677960404,1853.5783942785151,1883.2709287117764,1852.2322367841516,1862.0912936954926,1847.3645586307819,1840.2686595014832,1826.0446768468212,1838.5743314510125,1840.7362156140325,1849.9213639629868,1845.5111407481604,1875.7699419524033,1892.0833333333333
