RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31
102001,0,United States,country,,124760.35338645264,124979.84684334908,125252.0510481217,125835.87563680495,126507.78774271627,127228.16807921651,127991.19195619722,128814.80197552207,129671.502614,130531.46618984158,131387.3116451033,132244.31309693397,133030.99134317396,133727.68178879187,134399.65075662755,135126.1986199268,135910.25477868805,136714.67955108217,137542.40319399716,138407.1268154815,139279.56439982774,140148.253247297,140957.916053328,141716.9909934782,142388.32341688665,143030.43896436924,143685.0468955268,144397.23492088277,145183.86009711467,146035.93153324813,146970.05349204334,147967.38663094022,148977.98440560457,149987.05461409202,150948.12397605742,151883.75327404708,152730.45059814086,153540.6191998274,154350.34914062236,155231.88729837406,156201.80539850186,157208.00478850733,158266.8841995961,159391.51671445617,160581.54391958294,161782.4043680017,162899.07398481687,163949.12325563785,164951.66033274579,166022.69161854903,167204.31174371648,168525.2637117012,170012.7164072201,171632.61225296927,173378.20145467404,175148.90389576336,176897.1837201114,178572.5346193981,180144.97531981816,181694.13847269732,183193.06751062733,184722.37360906252,186299.9591239607,188077.17208739437,189965.09162948615,191942.51230410836,193934.67076757594,195949.73704913887,197931.37374561615,199808.2596132449,201521.65854444052,203069.80501038927,204395.54599288895,205626.7641023257,206866.85337583616,208199.2977522546,209514.4204091271,210674.34718958286,211583.1393060822,212282.31378577603,212740.12166203835,213063.42332030242,213232.85644676723,213335.09641057157,213372.89249418097,213413.12622828595,213442.15624893704,213471.7139064833,213377.5206088383,213106.88742777854,212604.14144357468,212010.3570713586,211301.15554111474,210539.41033207483,209624.96388535845,208660.07923534326,207553.01790491526,206333.59681067654,204962.60817316244,203482.62531385323,201943.4500293253,200324.5721007611,198601.8228613678,196691.38313609912,194758.3105520349,192871.46441785255,191025.09861311875,189195.1959532598,187409.9440171769,185887.7072407602,184491.65015055597,183175.9780926234,181845.68761988962,180592.5938685511,179457.69043324748,178407.89183835607,177443.34410630757,176655.28358806783,176210.44030986237,176011.02438745755,175946.05892311165,175874.926119782,175871.37825870534,175977.10702100917,176038.2596214798,175893.07783581153,175343.62332751378,174531.8719161121,173525.59237728527,172485.3460061782,171429.28746470684,170446.49220327163,169536.30477955972,168693.1571525455,167890.25720433574,167050.48511392775,166165.79699309132,165298.9881500659,164568.12785364853,163954.0374970253,163427.06024603688,162908.66810923745,162467.90901524984,162085.01056669117,161851.49081649157,161832.5549582504,162047.6424209322,162414.73936892088,162864.29643188056,163402.49649466702,163989.83636034283,164493.38247295434,165068.52200015043,165690.07669601307,166432.61113489236,167209.50259881516,168100.71889078376,169058.11560787717,170057.25190583186,171144.57303776327,172415.4610891704,173827.1278026389,175107.17913952225,176354.89261003933,177494.01088892933,178757.29047622796,179791.15158981198,180737.57936399372,181563.43384005493,182444.6660093595,183334.14087934908,184226.99454741014,185246.74156525973,186150.75416156263,187038.67461166639,187718.5199284182,188355.6443227904,188775.7736750866,189324.25980980624,189995.0637830546,190820.9763845865,191643.06426051015,192478.30943540778,193391.58274874897,194399.07151453057,195366.63470380273,196366.41070429224,197415.0285929029,198574.55640906372,199793.1903042028,200887.78582150722,201976.98900023891,203150.81704463306,204319.16165883196,205188.49612219245,205983.3396803539,206782.06189037976,207754.98046338305,208495.4021739479,209191.53355960528,209955.0618010367,210917.15833185252,211982.37402666884,213107.27310743913,214233.63525132174,215412.5162014362,216626.30625856973,217945.1485773693,219118.8427471474,220218.78124190262,221156.59291654165,222117.6667336362,223118.28095882735,224260.19595880772,225490.86157851169,226778.77502823554,228052.91843316282,229290.12330464728,230721.27537658092,232024.39452359648,233290.2834234916,234208.86399239572,235372.46184082996,236488.3194893531,237617.53503738425,238394.01598413466,239174.42292557203,240008.44127129702,241014.47156403723,242182.0645060429,243415.8374402083,244516.23880454828,245336.61970982255,246057.53913702964,246721.2824175459,247450.82143927828,248093.40952292996,248988.43860878356,250206.5062691269,251638.79580015494,253215.89771565364,254757.15288406776,256360.5355310416,257733.43421923695,258506.2151444156,258941.26241845347,259639.06508421953,261311.31729626292,264183.41414135747,267691.6870464131,271659.41716093087,275526.4582317543,279245.6612121408,283047.4719169974,287015.8410427098,291355.96683908685,296170.72277293284,301348.86383186793,305996.82340974937,309299.87388872425,311315.8508163942,313291.75045922,315970.4228519292,319271.7072127611,323813.5153508287,329253.223613825,335648.89831273514,342041.0548516396,347753.10103971214,352527.70790185936,355036.8449230213,355418.7798245831,354114.754316139,352860.80001733504,351831.23904240597,350896.1556399336,349670.7057969359,348775.1123264394,348711.8119163299,349704.515343631,351378.07426776737,353372.63535873947,355171.8777123943,356841.49760922097,358102.9030521502,359046.8193047732,359715.5099915508,360159.2743050259,360600.8769939675,361410.1485300522,362984.0110554976,364879.04945995467,366342.8516181507,366916.22684255143,367067.36829969083,367315.83964057633,367775.8836461026,368376.7566561764,368880.13312931516,369615.2196847457,370258.07630462135,370727.04686334234,370446.2018112564,369907.58141301054,369208.3651312602,368578.8551865125,368143.7496572218,367911.5946042543,368157.96114376065,368600.8309900376,369290.1097138421,370096.50334527344,370865.8557860769,371594.0254449355,372094.2254252454,372175.1525861958,371910.60333521647,371664.6274330835,371774.01398407604
394898,117,Myrtle Beach, SC,msa,SC,,,,,,,,,,,,,,,,,,,,,,,145051.88019698096,145116.58769811687,145296.23012701827,145240.9938111202,145064.97722571003,144392.25461412643,144162.91368970182,144256.10507021617,144872.57804211517,145457.81095907118,146004.44981023378,146498.26869134835,147038.86335070353,147576.64610860878,148192.72129949208,148974.99838994484,149360.03308386847,149374.45033422805,149248.87709398265,149470.0660633746,150043.37899536896,150701.41201557498,151519.48292499688,152359.44310543017,153111.0906221631,153747.95941912918,154487.73571690972,155648.17164732722,156575.94781108186,157471.91541545896,158353.96967580015,159893.6716992803,161710.56779064695,163329.84084790584,165165.14059081045,167128.65238116882,169291.33581700808,171278.41661459042,173706.05534256552,176488.40307725154,179335.43737817672,181814.59692048913,184119.73225224414,186818.5122908481,190105.26347408316,193757.36009812914,197561.42682054717,201481.5226672946,205369.2365931348,209299.29900605898,212496.64739244114,216215.07653411102,219839.06001858716,223314.35195700816,226634.8510501867,229597.27963933328,232980.1027136727,235655.0875339155,238146.08266383177,240369.71474214713,241526.93605216537,241963.93267531623,241959.71808142305,242069.40878418554,242123.68112624425,241853.41515991208,241608.89191990136,241206.59473203984,240321.8506728266,239520.36298345533,238319.02452289246,236751.0983819191,235121.72252948317,233920.3004527275,233527.13420223896,232783.6475629025,231266.07711935623,229439.83454541807,227664.39849932023,226342.09893873453,224746.8916552513,222698.64206443654,220395.6907716632,217073.63093980905,213375.0745033905,209851.7325967703,206902.54583195617,204015.86009839704,200981.98263561624,198259.92922524526,195725.38376570283,193199.45692817218,190807.04797151312,188667.56746811137,186615.35160806103,184464.88781919878,182975.87882112,182347.47503588395,182310.81219455812,181942.35960281524,180982.44945130707,180040.86077994053,179168.28523858436,178200.8764013159,176876.44415000718,175501.06535079508,173665.19428720794,171932.7340037357,170512.03979422373,169051.7605375407,167393.68047082936,165299.24107346687,164104.88120381275,163114.4284450361,162162.9330631486,161073.02683182713,160235.17924828484,159847.42708840253,159767.7753549099,159805.21032184758,159452.61559964129,160111.51541090937,161109.40466752066,162494.02312539693,162592.84250487815,162394.83843167996,162234.0068565385,162401.5841710718,162677.92835027093,163006.57212171264,163386.52106849992,163663.11888872125,163969.07339857458,164032.8950985242,164037.393338996,164153.85746359124,164523.28061249715,165292.9622856161,166231.6815416264,167328.06396808897,168188.01225705977,168953.52684511887,169765.88585069976,170866.3385139969,171835.69353765473,172519.14283364417,172825.67650484503,173342.69985507877,174059.85570107188,174876.25905572143,175560.3194435388,176142.61011575884,176841.36825592947,177414.7958334567,178060.92150252615,178560.48198647602,179273.66768078614,179581.47754248546,179717.34046555325,179770.95463039386,180262.69706773022,180882.74701232967,181590.0318776794,182170.61246102155,182868.961719193,183522.84247407716,184288.21839507963,185166.2308514343,185962.21024153242,186466.9824208021,187013.39880185612,187677.50843009586,188325.58578979093,188833.85899050083,189042.5635750765,189349.01446196335,189485.90355473734,189678.72672773583,190146.59357134384,191034.1627458391,192174.49509721188,192916.828106293,193234.72784275727,193466.94903670382,194031.54460389423,194901.2258674891,195643.77567102565,196362.00921801594,196982.7011578742,197817.95241201433,198735.96233699025,199770.23699445068,200909.93546443817,201844.3981938361,202637.03694114997,203434.7992630835,204502.0503731262,205552.1853551943,206369.53844326074,206966.0185987989,207690.45660391482,208694.91196512015,209918.12392145468,211143.28198939117,212098.65122858016,212695.31174116032,213338.82882068693,214254.6039879791,215521.04087448504,216625.79526135357,217621.76284550343,218548.25493972853,219463.74197047137,220208.3098898835,220781.31587619623,221501.86797222658,222674.27872524844,223688.40454492744,224539.0416029522,224929.5901083115,225622.92610484842,226342.69263795868,226868.6530523248,227388.99250105594,228373.28106135115,230167.12878672508,232724.66055349904,235778.9800858245,239121.66829635293,242547.81166336758,245523.29785711164,248498.10469123058,251397.23424391332,254964.3504082031,259417.05219051152,264988.56255963835,270891.60127255437,276329.6058335043,281234.43320715247,286097.09333849675,291232.98367374047,296237.0564591892,302005.3767581484,308106.9685065819,315099.900758012,322443.1348228852,330161.02996513696,337690.2870618207,343238.08707932854,346342.3153829036,346959.4112997406,347076.9255643063,346903.7890471258,346433.31991353974,344979.56330914417,343740.53506359394,342906.6828430802,343228.60399146023,344237.2264404875,346158.4314088847,347806.77545488917,349047.6350568927,349672.4821392251,350130.0951729748,350365.0830190124,350583.67153643706,350689.88282160397,350892.2491525719,351414.91480705485,352178.0029767046,352722.399283478,352379.3001053852,351649.3194695599,350977.0881529926,350547.45533827384,350075.74575575767,349210.20088226645,348431.47136863234,347877.06209799444,347455.64922276634,346575.7203720891,345302.4630060927,343870.61496033316,342507.51878622046,341410.6694014313,340631.22054037143,340381.22358638485,340296.4373548548,340404.5845408536,340547.21981280117,340922.9709155592,341305.1920573783,341748.42024008796,341906.08744696825,341953.5923737018,341889.9485197282,342010.48407615867
