RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31
70532,933,29526,zip,SC,SC,Conway,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118157.81941379842,118140.79390097255,117985.25205881453,117781.30561534672,117666.71875827464,117704.22048686161,118068.76113039476,118493.80107044206,118950.45622206613,119129.47802495782,119192.17026226147,119250.06140573137,119320.30220562912,119351.0815567189,119436.89270346476,119597.84966482337,120108.6258462752,120755.02852961443,121471.84273794696,122078.35285706387,122855.19128083908,123848.18303456227,124904.65604071767,125909.30560959787,126964.0934312754,128191.56641525624,129387.65428281498,130494.22915654677,131666.42467470464,132792.1535569814,134025.47380600954,135166.98908043205,136717.09579376763,138248.7822985655,140133.82949932836,141802.7429484002,143287.91355084354,144680.14882062734,146335.17887639013,148332.81076211424,150335.40121034053,152507.11734517195,154771.81299049305,157069.193350123,158793.73718042794,160942.6262685945,163273.1750444815,165747.91883298673,168321.20987625446,170587.45669619902,172992.18241432027,174725.32820545195,176462.35231889924,178356.10681674545,179261.35814571718,179619.02913865936,179397.2426130725,179518.3145624249,180012.46103989528,180534.63334067506,181479.08732751114,182180.4121493249,182668.17438336893,183299.76845307928,183527.10826688455,183263.6508912236,182601.65666663976,181886.5893926901,181663.22848892715,181268.3297280946,180075.23225319487,178719.0836967153,177536.73801066834,177206.3190323238,176492.4755061573,174812.6815514985,172603.13808322893,169302.70542297358,166154.39275313762,163446.8082254834,161677.41032278855,159855.47883343123,157588.2834166994,155418.4431110579,153456.769778015,151862.20873265373,150532.03360177632,149223.58254990194,148101.59093142985,146865.1317747605,146184.1117203638,145618.24586169844,145427.48864212644,144750.9232286497,143845.99936144523,142916.29811452213,142239.82464853366,141338.31400129618,140202.92655103645,139004.67989795338,137511.31259852034,136105.7300117601,135120.07786965207,134312.70588214902,133454.57766724305,132180.0073928299,131463.6929055589,130648.79772070916,129570.77531642625,128517.30781863455,127613.34499811842,127251.36418607179,126885.9985950524,126670.97255306388,126089.9930282833,127339.25010731479,,,134579.4689873701,135198.38384789415,135488.40077230532,135809.32332589992,136150.90380159,136560.45435242227,136894.48668258375,137300.7609206131,137677.7578925977,137876.2853460484,137867.32667823907,137779.37950275262,137709.12671197008,138188.49230494734,139103.07843290942,140589.14313057726,141721.86428206976,142824.7135547741,143876.763174108,145266.1079289817,146319.90153792207,146972.97119484007,147183.06193157015,147645.6816147069,148165.0518733901,148781.93043532412,149429.46663350868,150270.50690884088,151342.91745823235,152242.80966101153,153038.01342242298,153497.17736022815,154020.52695760038,154214.62531160456,154349.2617690472,154493.5353630476,155203.55042220795,156109.2545665926,157147.89745413145,158152.36078095445,159056.3805798322,159827.5571969637,160565.54795000795,161563.21867042457,162590.44794444146,163293.32184973362,163872.1023369122,164520.94549461323,165172.24741595762,165723.8822037171,165889.68662857273,166064.00817362743,166146.39735093105,166315.56303904208,166712.29704961771,167427.95475927799,168369.82192796963,168988.52091958397,169260.21375752683,169374.65748478766,169899.359056281,170707.24074429343,171396.1431301064,171936.25371521057,172423.0106224889,173340.40776310224,174471.43943177038,175643.1745712723,176684.04040347153,177456.11601359255,178003.76832244205,178599.13786863384,179397.48920423308,180191.58263904924,180793.8195720339,181201.10263388293,181823.62940506949,182841.07000968992,184068.51022374295,185220.13234229057,186099.5063942039,186653.23233211087,187028.8889731383,187598.50157334062,188321.7369011791,189109.0037772058,189802.2923136499,190572.53395502412,191513.6789041305,192255.7976958314,192854.28313143703,193536.89823055454,194684.37569942095,195747.3036829424,196429.92728629438,196574.33521076746,196879.80201927308,197258.84436876953,197493.12876156764,197954.52028677906,199210.8863453247,201380.0154440219,204059.76788636975,206849.48364450716,209755.53975321344,212563.31029506717,214922.8960809067,217088.88035092712,219417.50799973577,222286.13678575648,226068.9863091919,230822.23267106744,235980.3334038531,240778.7669456826,245105.24702402228,249401.21843585218,253843.2014091621,258025.31601778258,262953.60468508815,268667.43423806626,275521.3324287922,282654.8130674598,289612.2508651627,296412.3072411332,301440.4218864537,304291.5689564189,304625.476992291,304569.61675062607,304315.69334289664,303714.1640893263,301794.7660594578,299822.87931277324,298200.6513049341,298127.294873761,298879.9382704548,300630.1688073157,301850.47399620037,302700.4442874288,303063.2576497115,303618.07818459935,304266.17356829613,304869.4363064505,305317.1605112398,305740.4684576255,306256.60464876116,307062.66938500013,307718.2265359677,307971.6965375881,307903.4497158813,307839.22974762454,307624.19109699706,307225.0564560429,306648.7499115739,306662.450746944,307033.30598014896,307228.6464164566,306681.1579228435,305768.0517476385,304884.76631462533,303977.5869018061,303140.02407199354,302196.4579407246,301739.13243284286,301408.733549977,301619.26202221395,302093.85057096597,302818.9094325553,303457.50426081324,303713.03264641383,303515.6225590955,303141.7534036951,302612.923009892,302222.3807558304
70533,4876,29527,zip,SC,SC,Conway,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91203.62585214504,91003.40112709075,90651.58412548322,90165.57035070547,89539.3126515731,89335.84258346116,89408.82398880566,89787.60322502237,89981.43452114139,90215.65352555946,90351.43939965074,90634.43745591391,90346.09994117713,90398.45686374081,90434.27765716157,91253.52073018422,92355.40936396069,93702.93827098417,94484.2955130998,94851.25787721899,95003.39428890024,95227.0533173302,95316.67414276263,95481.86075754037,96153.68129436865,97081.42310623535,98507.3618122089,99800.23595461057,100456.39795317984,100565.27597170853,101033.09653710075,102554.18937198383,104425.98645758058,106218.41110179377,107842.35885663825,109297.47603973486,110651.6437196525,111960.24392600608,113462.99259303937,114797.25178374884,116122.41110153467,117478.20507782041,119000.6120456981,120364.13179912166,121778.49804419006,123231.60003804644,124619.31439488164,126249.03510634213,127599.55657488503,129105.25073421902,129969.1287787179,130630.24106430648,131540.6736347013,131803.6842900937,131855.67618421707,131427.75728295717,131422.9144047808,132012.44573853293,132446.05786988544,133326.52106136104,133963.6822359939,134667.2950836171,135414.8759372967,135938.7387400683,136090.4982696242,136063.7608000815,136010.90872450126,136238.35355479573,136200.24236778682,135804.57858255485,135384.78585379035,135071.52783691415,134981.71816323954,134598.101284328,133544.625843045,131987.7013623583,129796.76767309912,127760.7844218585,126287.61816228641,125414.71337013836,124315.16089972842,122534.2597236361,120754.65973655674,119165.92038952878,118384.62176840869,117953.9004537284,117600.18211006031,117078.54639179743,116275.6979684229,115813.61852548299,115240.51396858676,115042.14368909417,114595.54642435919,114427.49697744123,113809.05689818146,113049.08749418287,111821.34319342677,110583.32340038415,109294.6906946773,107455.3533845939,105616.04558404448,104259.7477690016,103138.28025326913,101846.31085518534,100155.62486767206,98996.13066973623,98001.67851201117,97061.04269473981,96495.63637881404,96071.62494411152,95906.61229688248,95597.82014678147,95579.81070571905,95486.95111635538,97495.87029214244,100507.43138125604,104162.6640245315,106023.50285019696,107007.71861954006,107549.72407215572,107840.11932182865,108158.83375966427,108450.51784941372,108797.64156527468,108992.7999602559,109154.99123138371,109276.95133338786,109208.55082583344,109011.91055912746,108733.62641406653,109229.96851082398,110306.93582849433,111830.31562775745,112869.64892743541,113661.36980422908,114403.43146781741,115589.0486230303,116800.68210109533,117816.81031971432,118325.54730022045,119003.17975384397,119735.90510979622,120700.02009565913,121462.47750180284,122236.46981531371,123012.89879554167,123732.16127416422,124287.6972480737,124630.49734466583,124925.78785834287,124967.23929449516,124740.2616102014,124545.1303455376,124782.92973127293,125388.39917214161,126100.32315391376,126875.36216080196,127600.08802783726,128502.60727149605,129511.01302976052,130768.19107976998,131716.86252487684,132401.67649184837,132888.32251330971,133421.65459595044,133886.34057423184,134488.75079913368,134914.93222156048,135228.77083933793,135218.92314683544,135375.25951055344,135881.26179735232,136900.3096400903,138019.62892488475,138845.11739008347,139078.1261008673,139188.70846661614,139543.85900191963,140361.09713183157,140998.07862203688,141347.54169247617,141507.28520890072,142186.7880048052,143364.69398388526,144636.12161359916,145748.5751382507,146556.10328736415,147301.97797833735,148145.23461334666,149117.24836096072,150014.06814366183,150674.5575922514,151161.22269265994,151793.61313107552,152794.298040579,154126.7186269477,155301.76712486497,156112.24669687173,156472.780039911,156705.59807475877,157008.4459250863,157283.26358566785,157516.92482131105,157710.5893193232,158122.9541454951,158791.6133872931,159517.19705600027,160174.71017038383,161022.9705064232,162187.58481698958,163477.64380669908,164610.69834518054,165422.81961213704,166209.06535925876,166900.42375750453,167331.91934997734,167788.19691614623,168827.63009139523,170654.4366228601,173107.5515617946,175812.59049658242,178641.52787429627,181371.33995503062,183704.58146246735,185883.54558736316,188166.10198568532,190754.30082974062,194176.67104287728,198446.95883935518,203187.14145788268,207565.79124668767,211609.22141976366,215691.06685504437,220154.41959783447,224551.00841750414,229510.9414414348,234913.0258985462,240983.18649391423,247094.9407132651,253094.01066217714,259037.84718862493,263820.56485839584,266717.6897239236,267514.6921601874,267530.44452816964,267355.0268518647,266630.2573396156,264822.45685661776,263110.4320584223,261787.88721549278,261786.9034250575,262322.3322546136,263759.6645364699,264875.1147660215,265486.59158578195,265545.8979760476,265779.76521234604,266335.90946469764,266951.5301230117,267524.6047497104,268211.7187469671,269138.03744399315,270033.38963967486,270456.4984222701,270225.14160565636,269867.26296836504,269519.2294309956,269292.1130513553,268821.9159936618,268286.7695012093,268114.2369532706,268201.08508069394,268055.8919490638,267343.56014375004,266304.2884514487,265191.31772854825,263982.4120533284,262822.72911875224,261603.1771183073,260896.68360799723,260585.17448538402,260947.8901426055,261531.25066884453,262187.7723057882,262908.83297139365,263474.83502751566,263732.9909228646,263685.30212497496,263396.1196936105,263160.4153977004
70555,5839,29566,zip,SC,SC,Little River,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,,,,,136764.50310603075,136394.75058575333,136542.070071649,136805.6171172729,137505.31031115618,138117.59762786247,138747.54750749609,139364.15607447634,139897.75241309672,140379.57193962167,140732.59898728706,141017.04595998465,141161.2301711307,141437.34201379665,141866.69632799923,142355.24740699402,142707.32012737027,143019.29448550276,143262.52584455928,143690.3394660667,144183.0140087233,144817.87454087564,145405.8782668915,146121.20828208237,146861.34212550355,147709.0265780601,148914.02295384323,150438.02333852233,152193.80600647838,153427.3079870114,154755.08545078858,156064.61605210535,157700.89730159924,159096.40617719354,160702.2519357356,162210.91468695283,164080.76369371245,166148.56288966534,168365.43991094735,170611.60220564448,173210.89309049246,176482.4843520995,180140.06739153774,183882.41148866375,187357.67780957007,190987.01882844078,193757.7805563663,197026.38819168243,200511.81369816826,204067.9185815796,207753.3258527624,210537.4951704291,213818.77147651176,216132.7399089822,218464.9632688607,220318.60375065697,221211.85527093816,221234.31091633276,220722.04499662985,220272.52347166813,219683.9754608268,219138.77568243863,218975.62285618953,219197.5934697578,218863.0518633946,218563.9902862265,217715.5684760354,216141.9394667362,214098.53292858636,212006.41407592085,210962.2867819094,209421.11760640392,207487.46466243803,205247.38720444808,203843.2313522089,202899.32727409853,201911.9461214548,199867.8560687302,197443.24554934297,193809.3664757531,190036.1728385914,186776.94680921742,184314.05611515907,182052.4883068394,179567.95681888482,177617.54114396544,175496.71308250978,173457.9097124231,171617.61536892236,170444.86981472155,169364.03650858483,167638.64002148728,166569.11156060634,166442.5636016221,167114.61159748727,167317.08226388416,166435.009661975,165300.92356458816,163871.96138430593,162626.51423023513,161099.79913520662,159768.72477039482,157775.47291769538,156205.63256593313,155256.24274762615,154145.09778794608,152854.80810874587,151113.53560640843,151196.47875365728,151444.91605066726,151736.04553477073,151387.4022825623,151179.2785593274,151333.2534028976,151674.14233869812,151850.3374502754,151315.75259627533,151641.74866614348,152701.50577448902,154758.12896525158,155954.10751817693,156882.66085274247,157480.21196577768,157797.64550413744,157907.87265201248,158162.3830057599,158832.8605998952,159461.56046142612,159994.29428077073,160071.1785607197,159914.76084807012,159838.16695817362,159923.27852180888,160299.92217817667,160860.77493502418,161717.3387230712,162500.28812247733,162969.14546239568,163466.41843886868,164508.74170309995,165623.70128951923,166637.48236580446,167098.60260998053,167637.15726257043,168150.22748952932,168562.03846418433,168789.92423985677,168974.26440468986,169518.334364614,170078.1150915065,170715.434227375,171275.9430668483,172024.15026071493,172295.29782111224,172196.90336312784,172121.29906231037,172336.23164273138,172631.82813701138,172901.53241573053,173174.36668006316,173799.08326330603,174526.99714481458,175491.52257910406,176550.13602038284,177324.15820681644,177850.61016032685,178290.15529036752,179000.67670292497,179720.18854010638,180461.51022234219,181008.9924877213,181613.85873325952,181856.44281539065,181981.90444959814,182418.70258685618,183544.19713013736,184960.36766894776,185999.41569559625,186476.4162619462,186597.00993538313,186696.91529277034,187104.96481642904,187604.09901436116,188267.12517802665,188826.74341135196,189730.1737577298,190803.8350538057,191928.97936906488,192976.46972912192,193780.05800525166,194702.32319047666,195749.91914453745,197040.2331542369,198129.5783619173,198870.60933928183,199356.6807566617,199966.9015275277,200864.74975964765,201993.72289751735,203126.40121238763,204112.3873073539,204757.14282728196,205337.44212365302,206127.5125288111,207032.1813505455,207756.91116058896,208403.53960413695,209279.49647013866,210052.32971427834,210487.11771763783,210676.7253854647,211151.103299998,212384.86101618526,213532.4927792281,214590.56942279424,214818.82361304873,215215.4920429877,215672.80441843762,216227.90212220815,217292.35592264496,218936.4114126619,221398.55790598932,224148.9307021764,227125.33977041367,230274.3468363057,233293.2014210002,236008.3759037621,238661.08999333146,241405.5042714406,244733.92414695458,249061.4132775485,254864.7308861433,261319.43730364786,267807.8953384645,273824.4975484873,279779.3620171189,285490.43259152304,290881.3019349377,296373.66799964564,301848.41757956403,307704.5881700286,314010.7930660806,320678.7468712616,327463.46477947204,332558.6339216843,335584.8118779469,336329.7075019861,336548.5593806659,336554.62326955405,336633.7281332133,336033.6755343102,335586.9471811556,335168.19023242826,335539.0864513486,336631.1486890029,338596.6783075254,340109.171275181,341052.8578412431,341182.3435014558,341394.0209706961,341406.4217529989,341457.3916143234,341522.0624052472,341766.88405016065,342127.7762395562,342523.65550225,342453.48465433577,341821.13417902513,340712.08675728046,339700.9197634912,338723.99665155995,337561.47246536164,336015.0584516599,334488.66151043976,333301.16261422966,332315.3131216657,331008.78261491586,329441.84076075495,327827.00505729584,326294.5155266444,325129.0015231252,324142.43074041506,323737.8032399653,323554.6043997798,323733.3715853709,324011.6516680854,324213.43959166476,324175.1019582636,324004.3285469712,323589.9157567097,323266.68475334375,322933.6766291636,323004.2420408758
70557,8406,29568,zip,SC,SC,Longs,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,108180.81393398196,109139.3315973017,109567.5856890066,110285.11390619616,110445.96562805783,110623.30046625307,110959.41351664015,111287.2373924988,111792.01706170395,112086.40594593197,112634.9930995677,113074.64141674923,113948.50568979,114741.06601505104,115188.18493550418,115040.76333465142,114898.73367669703,114821.11580856674,115147.70945287168,115472.34461924965,116126.34411349181,117035.92256161415,118031.60781386965,119150.92990115481,120374.46348973637,122005.14957095229,123411.94860356489,124697.30159667355,125179.16788509612,126367.45627459702,127581.07943300928,129168.13981221837,130157.33336735096,131201.14817080085,132339.00031787262,133909.6061774095,135571.80997787183,137115.68119541742,138362.77990215446,140133.30803737222,142359.11477847988,145049.97830445654,147562.80863743604,150268.6699777425,153044.36478478622,155344.47766038196,157833.7130293312,160341.53998014785,162972.71638204713,165593.23030380267,167247.21078774196,168742.12299846314,169341.59409837596,170529.3073449335,171811.15528908267,172599.99913549927,172676.47687929493,172721.20278614885,172960.91453181903,173470.99036446208,173612.03876166465,174239.82763511772,174808.4424961135,175125.76977308572,175475.43006117697,175466.87468411704,175011.10617841358,174325.36113778615,173804.20993861064,173913.36929679627,173489.47941661687,172327.87972483246,170702.324192404,169239.3210703003,168336.0803683038,167481.2679052444,165994.30754127147,164340.41703703927,161821.29759842402,159431.52822111253,157201.45025479698,155688.82870239034,154099.90029282236,152426.13404239996,150878.2166629862,149226.72969405452,147216.59935749267,145055.50843290528,143419.21388163875,142057.9018826939,140723.75041363345,139853.40780769088,139811.95562336312,140355.88047948523,140604.9480579086,140111.63356701078,139652.45548323463,139097.37406995366,138259.13870155343,136841.6457185636,135179.26512340215,133346.4869613669,132188.3147448528,131821.71276004508,131353.62081226043,130554.95075503159,129314.89795468359,129168.82962397428,128918.61162684363,128419.03498796241,127654.07038485224,127200.16679924,127199.48772323252,127411.22301836382,127574.11496591852,127509.9035046068,129926.5216034515,133497.52766851799,137638.28186482043,139281.43668070147,140146.26427566478,140492.47387620388,140790.37734901285,140774.28846101565,141185.24647813514,141839.9079897443,142466.1532176235,143122.33704176487,143697.20386797586,144303.51023535046,144766.23433352623,145251.46585567718,146107.38470491962,147331.352889691,148708.70238288483,149900.88668273867,150801.9701960214,151830.6636664809,153245.98972735487,154367.47617096704,155049.58603437874,154962.48492706774,155148.8349535244,155443.11800398942,156096.06406345856,156767.74375175487,157599.63536000162,158523.2364417511,159274.7885995718,160144.6725471484,161025.81640341884,162144.5921005714,162917.45167587104,163299.95064237397,163532.58285439448,163936.52707456463,164420.91454213145,165028.3068987194,165754.34482589184,166674.9926408903,167609.95501260844,168494.29693053893,169558.8456780589,170403.575038688,170800.93180102741,170851.07892048065,171071.47029844008,171418.35433134515,171929.24256346046,172135.10622003395,172492.11099604974,172667.20305756046,172957.6633443569,173456.8167002657,174276.735959599,175185.4644930968,175602.9740283359,175536.63856966954,175260.2437617321,175255.69911843885,175577.3095671916,176079.85482907566,176790.09994371355,177591.72955342752,178540.57626468447,179492.7208792426,180434.03644388067,181323.34077444227,181832.4667810907,182278.76988468747,182765.87196522395,183586.06299223457,184144.42577164972,184655.09721075243,185053.0342471892,185806.740428142,186763.91119267885,188007.74198490885,189147.66805660658,190037.07294656197,190470.23859506138,190793.33442680692,191358.21467326177,192074.47123566456,192770.48729753672,193416.99965225768,194154.16988946745,194952.53449920274,195615.08072538464,196245.06868793015,197072.22354089003,198267.24427205315,198941.23641454856,199315.4878377336,199184.1922784309,199538.59791880625,200059.73119550347,200545.98318960445,201191.02014409323,202261.35473256253,204052.36778103185,206362.34105608016,209121.22938220933,211943.73394000434,214721.69099891908,216896.10867716034,219036.81074396722,221265.52575623512,223955.82693072947,227501.2275652591,232245.20350156075,237857.57616088,243415.61677603438,248592.4507561831,253688.03025443447,258957.19654719517,264086.03325942816,269600.1351065968,275229.9878029259,281475.03028823365,288228.9513470215,295555.2600456823,302836.73604619596,308508.0306229654,311937.18261073495,312966.1760276244,313040.821112296,312434.8229552752,311431.2248389513,309639.5025472134,308132.8027222923,307002.5977697252,306871.3351646042,307423.59764603566,308593.30954454606,309359.27135958563,309862.4095797231,310032.2826942609,310485.35858480586,310551.39054114604,310572.7341109976,310325.3004881391,310252.23696882324,310374.78337256826,310667.2268682302,310773.92397813057,310434.12880263984,309849.99128969363,309201.0664244876,308408.02106481534,307337.56882341625,306120.34729868465,305359.3241336432,304976.81263804244,304524.06505536643,303541.2850415996,302320.00893063797,300992.11524152494,299559.70113685634,298202.46610570734,296913.88737882854,296124.9827794852,295227.7308317411,294598.90816454956,294164.89921443333,293946.9345617874,293754.2566652349,293377.65019963664,292975.5829987175,292537.6490499081,292055.15064823435,291590.19995240157
